,course,semester_code,average_grade,passed,a,b,c,d,e,f
424,TET4155,S2010,1.6666666666666667,0,0,0,3,5,1,3
425,TET4155,V2011,3.239766081871345,0,16,61,72,6,2,14
426,TET4155,S2011,2.6666666666666665,0,3,0,3,0,0,3
427,TET4155,V2012,2.6551724137931036,0,4,17,84,22,1,17
428,TET4155,S2012,2.1818181818181817,0,0,0,6,3,0,2
429,TET4155,V2013,2.8050314465408803,0,7,33,85,10,4,20
430,TET4155,S2013,0.8666666666666667,0,0,0,1,5,0,9
431,TET4155,V2014,3.248407643312102,0,34,52,33,15,3,20
432,TET4155,S2014,2.0,0,0,0,6,2,0,3
433,TET4155,V2015,3.1133333333333333,0,7,47,64,24,4,4
434,TET4155,S2015,2.75,0,0,1,2,0,1,0
435,TET4155,V2016,3.6,0,18,69,36,6,0,6
436,TET4155,S2016,2.0,0,0,1,2,0,0,2
437,TET4155,V2017,2.8933333333333335,0,4,51,47,30,9,9
438,TET4155,S2017,2.4444444444444446,0,0,0,5,3,1,0
439,TET4155,V2005,2.7766990291262137,0,11,29,24,15,13,11
440,TET4155,S2005,2.75,0,0,3,0,5,0,0
441,TET4155,V2006,2.876190476190476,0,14,27,25,18,13,8
442,TET4155,S2006,2.2857142857142856,0,1,2,0,1,1,2
443,TET4155,V2018,3.361344537815126,0,14,52,29,16,3,5
444,TMM4112,V2007,1.0869565217391304,0,0,1,5,2,2,13
445,TMM4112,S2007,0.0,0,0,0,0,0,0,12
446,TMM4112,V2008,1.793103448275862,0,0,6,17,9,11,15
447,TMM4112,S2008,1.1538461538461537,0,0,0,1,5,2,5
448,TMM4112,V2009,1.1515151515151516,0,0,1,9,15,15,26
449,TMM4112,S2009,1.125,0,0,0,3,3,3,7
450,TMM4112,V2010,1.263157894736842,0,0,0,16,5,14,22
451,TMM4112,S2010,0.4375,0,0,0,1,0,4,11
452,TMM4112,V2011,1.5303030303030303,0,1,3,17,12,9,24
453,TMM4112,S2011,1.125,0,0,1,0,5,4,6
454,TMM4112,V2012,1.3414634146341464,0,2,4,5,5,4,21
455,TMM4112,S2012,0.9285714285714286,0,0,0,1,4,2,7
456,TMM4112,V2013,1.8518518518518519,0,2,5,13,12,7,15
457,TMM4112,S2013,0.25,0,0,0,0,0,2,6
458,TMM4112,H2013,1.44,0,2,4,9,19,17,24
459,TMM4112,S2014,0.26666666666666666,0,0,0,0,0,4,11
460,TMM4112,H2014,1.4722222222222223,0,2,7,6,17,16,24
461,TMM4112,S2015,0.0,0,0,0,0,0,0,11
462,TMM4112,H2015,1.495049504950495,0,1,13,13,18,19,37
463,TMM4112,S2016,0.07692307692307693,0,0,0,0,0,1,12
464,TMM4112,H2016,1.788888888888889,0,0,12,16,23,19,20
465,TMM4112,S2017,0.0,0,0,0,0,0,0,6
466,TMM4112,V2005,2.303370786516854,0,10,13,14,17,27,8
467,TMM4112,S2005,0.6,0,0,0,0,1,1,3
468,TMM4112,H2005,1.25,0,0,0,0,1,3,0
469,TMM4112,V2006,1.5655737704918034,0,8,9,22,11,27,45
470,TMM4112,S2006,2.5714285714285716,0,3,6,6,5,5,3
471,TMM4112,V2018,1.7903225806451613,0,1,6,7,22,17,9
472,TFE4920,V2009,4.714285714285714,0,5,2,0,0,0,0
473,TFE4920,V2010,3.6875,0,3,6,6,1,0,0
474,TFE4920,V2011,4.166666666666667,0,2,3,1,0,0,0
475,TFE4920,V2012,4.0,0,5,6,1,2,0,0
476,TFE4920,V2013,4.428571428571429,0,4,2,1,0,0,0
477,TFE4920,V2014,2.8,0,0,0,4,1,0,0
478,TFE4920,V2015,4.0,0,2,1,2,0,0,0
479,TFE4920,V2016,3.888888888888889,0,3,3,2,1,0,0
480,TFE4920,H2016,3.0,0,1,0,0,2,0,0
481,TFE4920,V2017,4.5,0,3,0,1,0,0,0
482,TELE3010,V2014,2.411764705882353,0,5,10,2,4,3,10
483,TELE3010,V2015,2.088888888888889,0,3,7,10,7,7,11
484,TELE3010,V2016,2.75,0,3,7,10,7,1,4
485,TELE3010,V2017,3.0689655172413794,0,5,10,6,3,0,5
486,TELE3010,S2017,2.0,0,0,0,2,1,0,1
487,TELE3010,V2018,2.6176470588235294,0,2,7,12,6,3,4
488,HBIO3005,V2013,3.372549019607843,0,4,17,24,6,0,0
489,HBIO3005,V2014,3.4,0,1,32,28,2,0,2
490,HBIO3005,V2015,3.215686274509804,0,1,21,20,7,1,1
491,HBIO3005,V2016,3.5970149253731343,0,6,32,25,4,0,0
492,HBIO3005,V2017,3.3653846153846154,0,3,19,25,4,1,0
493,HBIO3005,V2018,3.857142857142857,0,16,33,17,3,1,0
494,TMAK2003,V2014,2.5142857142857142,0,1,11,8,7,1,7
495,TMAK2003,V2015,3.475,0,9,12,11,6,1,1
496,TMAK2003,V2016,3.235294117647059,0,5,10,12,4,1,2
497,TMAK2003,V2017,1.972972972972973,0,4,1,11,6,4,11
498,TMAK2003,S2017,2.6666666666666665,0,0,4,3,2,3,0
499,TMAK2003,V2018,2.8536585365853657,0,2,7,22,6,1,3
500,TBA4175,V2007,2.836734693877551,0,2,4,32,6,5,0
501,TBA4175,V2008,2.8378378378378377,0,0,9,20,4,1,3
502,TBA4175,V2009,2.672727272727273,0,2,13,24,4,5,7
503,TBA4175,V2010,2.8536585365853657,0,3,6,21,7,1,3
504,TBA4175,V2011,3.625,0,5,31,16,2,2,0
505,TBA4175,V2012,2.914285714285714,0,2,6,17,7,3,0
506,TBA4175,V2013,2.688888888888889,0,1,9,21,6,5,3
507,TBA4175,V2014,2.1636363636363636,0,1,10,13,12,11,8
508,TBA4175,S2014,1.6666666666666667,0,0,1,1,1,1,2
509,TBA4175,V2015,2.5833333333333335,0,1,11,16,11,5,4
510,TBA4175,S2015,1.5,0,0,0,1,1,1,1
511,TBA4175,V2016,2.4705882352941178,0,3,6,7,10,4,4
512,TBA4175,V2017,2.638888888888889,0,2,12,6,8,3,5
513,TBA4175,S2017,1.6666666666666667,0,0,0,1,1,0,1
514,TBA4175,V2004,3.0232558139534884,0,2,10,21,7,3,0
515,TBA4175,V2005,1.853658536585366,0,0,2,11,10,15,3
516,TBA4175,V2006,2.604651162790698,0,1,8,17,7,10,0
517,TBA4175,V2018,2.425,0,1,7,13,10,5,4
518,TBA4250,H2009,1.75,0,0,1,1,0,0,2
519,TBA4250,V2011,3.0,0,0,3,7,0,0,1
520,TBA4250,V2012,2.857142857142857,0,0,2,4,0,0,1
521,TBA4250,V2013,3.3333333333333335,0,0,1,2,0,0,0
522,TBA4250,V2014,3.4,0,0,2,3,0,0,0
523,TBA4250,V2015,2.875,0,1,3,1,1,1,1
524,TBA4250,V2016,4.363636363636363,0,4,7,0,0,0,0
525,TBA4250,V2017,3.875,0,2,4,1,1,0,0
526,TBA4250,H2004,3.6153846153846154,0,2,5,5,1,0,0
527,TBA4250,H2005,2.0,0,0,0,2,2,0,1
528,TBA4250,H2006,3.111111111111111,0,1,2,5,0,0,1
529,TBA4250,V2018,3.5,0,4,8,3,1,0,2
530,TKT4230,H2007,3.772727272727273,0,28,26,26,4,2,2
531,TKT4230,H2008,3.5714285714285716,0,15,34,25,7,0,3
532,TKT4230,H2009,2.803921568627451,0,5,13,58,13,9,4
533,TKT4230,H2010,2.675675675675676,0,8,22,44,11,15,11
534,TKT4230,S2011,0.6666666666666666,0,0,0,1,0,1,4
535,TKT4230,H2011,2.65,0,4,17,45,19,4,11
536,TKT4230,S2012,2.6666666666666665,0,0,1,2,3,0,0
537,TKT4230,H2012,3.276595744680851,0,10,27,45,5,5,2
538,TKT4230,H2013,3.2330827067669174,0,13,52,40,16,5,7
539,TKT4230,H2014,3.719298245614035,0,29,48,23,6,6,2
540,TKT4230,H2015,2.905511811023622,0,15,27,43,23,11,8
541,TKT4230,H2016,3.2685185185185186,0,13,37,38,11,4,5
542,TKT4230,S2004,3.0,0,0,2,0,2,0,0
543,TKT4230,H2004,1.912280701754386,0,2,9,10,12,9,15
544,TKT4230,S2005,2.142857142857143,0,0,1,1,4,0,1
545,TKT4230,H2005,2.6666666666666665,0,6,18,14,10,12,6
546,TKT4230,H2006,3.1805555555555554,0,17,13,23,10,3,6
547,TKT4230,H2017,3.29126213592233,0,17,32,30,15,6,3
548,TMR4160,V2007,3.627906976744186,0,0,33,7,1,1,1
549,TMR4160,V2008,4.066666666666666,0,10,15,3,1,1,0
550,TMR4160,V2009,3.857142857142857,0,4,34,11,0,0,0
551,TMR4160,V2010,3.838709677419355,0,6,45,7,3,1,0
552,TMR4160,V2011,3.8225806451612905,0,5,42,14,1,0,0
553,TMR4160,V2012,4.230769230769231,0,23,37,4,0,0,1
554,TMR4160,V2013,3.6140350877192984,0,7,27,19,2,2,0
555,TMR4160,V2014,3.9574468085106385,0,11,26,7,3,0,0
556,TMR4160,V2015,3.9489795918367347,0,21,58,13,5,1,0
557,TMR4160,V2016,4.230769230769231,0,32,35,8,3,0,0
558,TMR4160,V2017,3.9753086419753085,0,22,39,16,4,0,0
559,TMR4160,V2004,4.111111111111111,0,10,20,6,0,0,0
560,TMR4160,V2005,3.5319148936170213,0,15,19,2,4,1,6
561,TMR4160,V2006,3.525,0,11,18,4,1,0,6
562,TMR4160,V2018,3.9420289855072466,0,22,32,8,3,4,0
563,RVI2115,V2008,3.3529411764705883,0,3,5,5,3,1,0
564,RVI2115,V2009,2.5384615384615383,0,2,2,3,1,4,1
565,RVI2115,V2010,3.3333333333333335,0,7,2,9,5,0,1
566,RVI2115,V2011,2.9411764705882355,0,3,4,5,2,0,3
567,RVI2115,V2012,3.5,0,1,6,1,1,1,0
568,RVI2115,V2013,3.625,0,6,2,6,1,0,1
569,RVI2115,V2015,4.454545454545454,0,6,4,1,0,0,0
570,RVI2115,V2016,4.857142857142857,0,6,1,0,0,0,0
571,RVI2115,V2017,4.0,0,1,1,1,0,0,0
572,RVI2115,V2018,4.4,0,3,1,1,0,0,0
573,SWA1111,V2007,4.375,0,4,3,1,0,0,0
574,SWA1111,V2008,4.111111111111111,0,3,4,2,0,0,0
575,SWA1111,V2009,3.4285714285714284,0,2,2,2,0,0,1
576,SWA1111,V2010,3.75,0,1,4,3,0,0,0
577,SWA1111,V2011,4.0,0,1,1,1,0,0,0
578,SWA1111,V2012,4.0,0,1,1,1,0,0,0
579,SWA1111,V2013,3.6666666666666665,0,1,7,3,1,0,0
580,SWA1111,V2014,4.25,0,2,1,1,0,0,0
581,SWA1111,V2016,3.6666666666666665,0,0,2,1,0,0,0
582,SWA1111,V2005,3.857142857142857,0,3,1,2,1,0,0
583,SWA1111,V2006,4.0,0,5,3,3,1,0,0
584,SWA1111,V2018,2.6666666666666665,0,0,0,2,1,0,0
585,TKJE3008,H2014,2.6818181818181817,0,2,19,40,12,6,9
586,TKJE3008,V2015,1.8,0,0,1,1,5,1,2
587,TKJE3008,H2015,2.5789473684210527,0,1,14,17,14,7,4
588,TKJE3008,V2016,2.2,0,0,0,3,0,2,0
589,TKJE3008,H2016,1.9565217391304348,0,1,4,6,3,0,9
590,TKJE3008,V2017,2.888888888888889,0,0,2,5,1,1,0
591,TKJE3008,H2017,3.0,0,3,2,10,4,2,0
592,TBYG3008,H2014,4.3125,0,7,7,2,0,0,0
593,TBYG3008,H2015,3.7142857142857144,0,2,13,4,2,0,0
594,TBYG3008,H2016,3.7222222222222223,0,3,8,6,1,0,0
595,TBYG3008,H2017,4.0,0,4,14,4,0,0,0
596,HERG1001,H2012,2.7444444444444445,0,4,23,37,12,0,14
597,HERG1001,V2013,2.8333333333333335,0,0,5,4,1,0,2
598,HERG1001,H2013,2.946236559139785,0,2,22,46,19,0,4
599,HERG1001,H2014,2.932584269662921,0,4,30,35,8,0,12
600,HERG1001,V2015,2.142857142857143,0,0,3,2,6,0,3
601,HERG1001,H2015,2.860215053763441,0,3,20,45,18,0,7
602,HERG1001,H2016,2.954022988505747,0,3,20,41,19,1,3
603,HERG1001,H2017,2.7848101265822787,0,4,15,33,20,1,6
604,HERG1001,V2018,2.2,0,0,0,3,1,0,1
605,HRAD302P,H2013,0.0,30,0,0,0,0,0,1
606,HRAD302P,H2014,0.0,29,0,0,0,0,0,0
607,HRAD302P,H2015,0.0,27,0,0,0,0,0,1
608,HRAD302P,H2016,0.0,32,0,0,0,0,0,0
609,HRAD302P,H2017,0.0,33,0,0,0,0,0,0
610,HRAD3001,H2013,2.9310344827586206,0,1,6,15,5,1,1
611,HRAD3001,V2014,3.0,0,0,1,3,1,0,0
612,HRAD3001,H2014,2.857142857142857,0,2,5,10,9,2,0
613,HRAD3001,H2015,3.3333333333333335,0,6,7,6,6,2,0
614,HRAD3001,H2016,3.3636363636363638,0,3,15,6,9,0,0
615,HRAD3001,H2017,0.0,29,0,0,0,0,0,4
616,HRAD3001,V2018,0.0,4,0,0,0,0,0,0
617,TMA4160,H2007,3.0555555555555554,0,6,3,3,2,0,4
618,TMA4160,H2008,3.1176470588235294,0,2,4,9,0,0,2
619,TMA4160,H2009,3.5,0,4,2,0,0,0,2
620,TMA4160,H2010,4.071428571428571,0,8,2,2,1,1,0
621,TMA4160,H2011,2.3846153846153846,0,1,2,2,5,2,1
622,TMA4160,H2012,2.0,0,4,3,3,3,5,8
623,TMA4160,S2013,2.2,0,0,1,1,1,2,0
624,TMA4160,H2013,2.6470588235294117,0,3,8,9,5,6,3
625,TMA4160,H2014,2.6206896551724137,0,6,5,6,2,4,6
626,TMA4160,H2015,2.977272727272727,0,13,6,10,4,4,7
627,TMA4160,S2016,2.75,0,1,1,0,1,0,1
628,TMA4160,H2016,3.0425531914893615,0,11,12,8,6,4,6
629,TMA4160,H2017,1.8409090909090908,0,5,4,4,10,8,13
630,TMA4160,H2004,3.2857142857142856,0,6,7,1,2,4,1
631,TMA4160,H2005,4.066666666666666,0,7,6,0,1,0,1
632,TMA4160,H2006,4.125,0,7,6,1,2,0,0
633,TDT4180,V2007,3.619047619047619,0,20,46,52,8,0,0
634,TDT4180,V2008,3.532258064516129,0,17,52,41,9,4,1
635,TDT4180,V2009,3.1328125,0,13,37,51,13,9,5
636,TDT4180,S2009,3.6,0,1,1,3,0,0,0
637,TDT4180,V2010,3.3461538461538463,0,24,41,75,6,1,9
638,TDT4180,S2010,3.0,0,0,2,0,0,1,0
639,TDT4180,V2011,3.7534246575342465,0,43,97,67,9,0,3
640,TDT4180,V2012,3.4767441860465116,0,42,106,74,17,7,12
641,TDT4180,S2012,3.8333333333333335,0,2,1,3,0,0,0
642,TDT4180,V2013,3.211618257261411,0,29,71,103,16,4,18
643,TDT4180,S2013,3.8,0,2,5,2,1,0,0
644,TDT4180,V2014,2.5719844357976656,0,12,45,87,68,24,21
645,TDT4180,S2014,3.5833333333333335,0,1,6,4,1,0,0
646,TDT4180,V2015,2.6282527881040894,0,5,42,128,59,12,23
647,TDT4180,S2015,2.4705882352941178,0,1,2,5,6,2,1
648,TDT4180,V2016,2.984732824427481,0,10,63,132,38,8,11
649,TDT4180,S2016,3.5,0,1,5,2,2,0,0
650,TDT4180,V2017,3.155115511551155,0,21,65,169,42,0,6
651,TDT4180,S2017,3.111111111111111,0,1,3,3,1,0,1
652,TDT4180,V2004,2.8,0,7,21,61,19,10,7
653,TDT4180,S2004,3.3333333333333335,0,0,1,2,0,0,0
654,TDT4180,V2005,3.702970297029703,0,21,55,14,3,1,7
655,TDT4180,S2005,2.6666666666666665,0,0,1,3,1,1,0
656,TDT4180,V2006,2.4113475177304964,0,11,23,34,33,25,15
657,TDT4180,S2006,2.142857142857143,0,0,0,2,4,1,0
658,TDT4180,V2018,3.034313725490196,0,43,101,152,70,23,19
659,PPU4524,V2010,3.6666666666666665,0,0,2,1,0,0,0
660,PPU4524,V2012,4.333333333333333,0,1,2,0,0,0,0
661,PPU4524,V2013,3.5,0,0,3,3,0,0,0
662,PPU4524,V2016,2.0,0,0,0,2,0,0,1
663,PPU4524,V2005,3.5,0,1,1,1,1,0,0
664,BI3062,V2007,0.0,11,0,0,0,0,0,0
665,BI3062,V2008,0.0,6,0,0,0,0,0,0
666,BI3062,H2008,0.0,6,0,0,0,0,0,0
667,BI3062,V2009,0.0,3,0,0,0,0,0,0
668,BI3062,H2009,0.0,7,0,0,0,0,0,0
669,BI3062,H2010,0.0,11,0,0,0,0,0,0
670,BI3062,H2011,0.0,17,0,0,0,0,0,0
671,BI3062,H2012,0.0,11,0,0,0,0,0,0
672,BI3062,V2014,0.0,26,0,0,0,0,0,0
673,BI3062,V2015,0.0,4,0,0,0,0,0,0
674,BI3062,V2016,0.0,4,0,0,0,0,0,0
675,BI3062,V2017,0.0,14,0,0,0,0,0,0
676,BI3062,V2006,0.0,4,0,0,0,0,0,0
677,BI3062,V2018,0.0,13,0,0,0,0,0,0
678,ENG1101,V2007,2.4701986754966887,0,11,31,41,21,29,18
679,ENG1101,H2007,1.6666666666666667,0,0,0,2,2,0,2
680,ENG1101,V2008,3.3823529411764706,0,32,46,22,21,8,7
681,ENG1101,H2008,1.0,0,0,0,1,1,0,3
682,ENG1101,V2009,3.382716049382716,0,30,55,45,16,11,5
683,ENG1101,H2009,2.5,0,0,1,1,1,1,0
684,ENG1101,V2010,2.5527950310559007,0,19,29,37,37,15,24
685,ENG1101,H2010,1.75,0,0,1,0,0,3,0
686,ENG1101,V2011,2.7975460122699385,0,20,36,46,26,22,13
687,ENG1101,H2011,1.2,0,0,1,0,1,0,3
688,ENG1101,V2012,2.5228426395939088,0,22,28,62,33,23,29
689,ENG1101,H2012,0.7142857142857143,0,0,0,0,2,1,4
690,ENG1101,V2013,2.508771929824561,0,18,35,27,47,24,20
691,ENG1101,V2014,2.6618357487922704,0,23,38,55,44,31,16
692,ENG1101,H2014,2.0,0,1,0,2,2,3,1
693,ENG1101,V2015,2.2562814070351758,0,15,24,53,50,19,38
694,ENG1101,H2015,1.3,0,0,0,1,3,4,2
695,ENG1101,V2016,2.760204081632653,0,34,35,42,39,27,19
696,ENG1101,H2016,1.3,0,0,0,1,4,2,3
697,ENG1101,V2017,2.457894736842105,0,24,37,30,40,29,30
698,ENG1101,H2017,2.2,0,1,0,1,1,1,1
699,ENG1101,V2004,2.5982142857142856,0,5,18,38,35,10,6
700,ENG1101,H2004,2.363013698630137,0,11,21,41,31,21,21
701,ENG1101,V2005,1.5555555555555556,0,0,0,2,3,2,2
702,ENG1101,H2005,2.6695278969957084,0,13,58,65,50,30,17
703,ENG1101,V2006,1.5,0,0,1,1,1,3,2
704,ENG1101,H2006,2.25,0,0,1,1,1,0,1
705,ENG1101,V2018,2.1725888324873095,0,16,38,30,41,24,48
706,ENG1201,V2007,1.875,0,1,0,0,5,0,2
707,ENG1201,H2007,2.6,0,11,40,51,34,19,20
708,ENG1201,V2008,2.5,0,0,1,1,1,1,0
709,ENG1201,H2008,2.6610169491525424,0,15,34,53,40,21,14
710,ENG1201,V2009,2.5,0,1,1,1,1,1,1
711,ENG1201,H2009,2.5487179487179485,0,5,39,71,41,21,18
712,ENG1201,V2010,2.5833333333333335,0,0,3,3,4,2,0
713,ENG1201,H2010,2.5488372093023255,0,8,46,67,50,23,21
714,ENG1201,V2011,1.5833333333333333,0,0,1,2,4,1,4
715,ENG1201,H2011,2.804123711340206,0,6,55,61,48,15,9
716,ENG1201,V2012,0.5,0,0,0,0,1,0,3
717,ENG1201,H2012,3.0833333333333335,0,9,55,71,36,5,4
718,ENG1201,H2013,3.038095238095238,0,12,58,84,44,6,6
719,ENG1201,V2014,2.25,0,0,1,1,1,0,1
720,ENG1201,H2014,2.652582159624413,0,14,43,63,51,32,10
721,ENG1201,V2015,2.7142857142857144,0,1,2,2,0,0,2
722,ENG1201,H2015,2.6129032258064515,0,27,38,68,27,22,35
723,ENG1201,V2016,0.7647058823529411,0,0,0,1,3,4,9
724,ENG1201,H2016,2.6434426229508197,0,25,40,76,47,38,18
725,ENG1201,V2017,3.0,0,1,1,7,1,1,0
726,ENG1201,H2017,2.3492063492063493,0,22,18,54,34,32,29
727,ENG1201,V2004,2.8142857142857145,0,5,38,47,31,14,5
728,ENG1201,H2004,2.949367088607595,0,9,39,59,40,8,3
729,ENG1201,V2005,2.75,0,0,0,3,1,0,0
730,ENG1201,H2005,2.4747081712062258,0,10,36,87,75,31,18
731,ENG1201,V2006,1.4,0,0,0,2,3,2,3
732,ENG1201,H2006,2.784688995215311,0,17,45,70,45,17,15
733,ENG1201,V2018,1.0,0,0,1,3,2,6,11
734,ENG3900,V2007,4.0,0,3,5,1,1,0,0
735,ENG3900,H2007,4.0,0,1,1,1,0,0,0
736,ENG3900,V2008,3.75,0,0,3,1,0,0,0
737,ENG3900,H2008,3.3333333333333335,0,0,2,0,1,0,0
738,ENG3900,V2009,3.6666666666666665,0,2,5,0,1,1,0
739,ENG3900,H2009,3.857142857142857,0,2,2,3,0,0,0
740,ENG3900,V2010,3.5,0,0,3,0,1,0,0
741,ENG3900,H2010,3.5,0,0,2,2,0,0,0
742,ENG3900,V2011,4.0,0,3,5,1,1,0,0
743,ENG3900,H2011,2.75,0,0,1,1,2,0,0
744,ENG3900,V2012,3.4444444444444446,0,1,6,0,1,0,1
745,ENG3900,V2013,3.375,0,2,2,2,1,1,0
746,ENG3900,V2014,3.5714285714285716,0,0,4,3,0,0,0
747,ENG3900,V2015,3.625,0,2,2,3,1,0,0
748,ENG3900,V2016,4.333333333333333,0,2,0,1,0,0,0
749,ENG3900,H2016,1.6666666666666667,0,0,0,1,1,0,1
750,ENG3900,V2017,4.166666666666667,0,2,3,1,0,0,0
751,ENG3900,V2005,4.75,0,3,1,0,0,0,0
752,ENG3900,H2005,4.0,0,1,1,1,0,0,0
753,ENG3900,V2006,4.0,0,2,3,2,0,0,0
754,ENG3900,H2006,3.6666666666666665,0,1,0,2,0,0,0
755,ENG3900,H2017,1.6666666666666667,0,0,0,1,1,0,1
756,ENG3900,V2018,4.0,0,2,0,2,0,0,0
757,KULT2202,V2008,2.5384615384615383,0,0,3,4,4,1,1
758,KULT2202,V2009,2.9166666666666665,0,0,6,2,2,1,1
759,KULT2202,V2010,3.25,0,2,1,2,3,0,0
760,KULT2202,V2011,3.4285714285714284,0,1,2,3,1,0,0
761,KULT2202,V2012,2.5,0,2,2,2,2,2,2
762,KULT2202,V2013,3.0,0,2,6,7,6,2,0
763,KULT2202,V2014,3.4285714285714284,0,1,6,5,2,0,0
764,KULT2202,V2015,3.857142857142857,0,1,4,2,0,0,0
765,KULT2202,V2016,3.2,0,0,1,4,0,0,0
766,KULT2202,V2017,2.933333333333333,0,2,4,2,5,2,0
767,KULT2202,V2004,3.4210526315789473,0,3,9,3,2,1,1
768,KULT2202,V2005,3.25,0,1,6,10,3,0,0
769,KULT2202,H2005,3.375,0,2,2,1,3,0,0
770,KULT2202,H2006,3.2666666666666666,0,2,4,6,2,1,0
771,KULT2202,V2018,3.6923076923076925,0,3,5,3,2,0,0
772,HLS3508,H2010,3.5714285714285716,0,2,5,6,1,0,0
773,HLS3508,V2011,3.5,0,0,2,2,0,0,0
774,HLS3508,H2011,4.133333333333334,0,2,13,0,0,0,0
775,HLS3508,H2012,3.5238095238095237,0,2,7,12,0,0,0
776,HLS3508,V2013,3.6129032258064515,0,2,15,14,0,0,0
777,HLS3508,V2014,3.7777777777777777,0,2,10,6,0,0,0
778,HLS3508,V2015,3.761904761904762,0,3,10,8,0,0,0
779,HLS3508,V2016,3.3333333333333335,0,0,1,2,0,0,0
780,HLS3508,V2017,3.533333333333333,0,1,6,8,0,0,0
781,HLS3508,V2018,4.133333333333334,0,3,11,1,0,0,0
782,TFE4545,H2007,3.0,0,3,0,0,0,0,2
783,TFE4545,H2008,3.75,0,1,1,2,0,0,0
784,TFE4545,H2010,3.4,0,0,2,3,0,0,0
785,TFE4545,H2011,2.875,0,1,1,4,1,0,1
786,TFE4545,H2012,3.6666666666666665,0,1,3,1,1,0,0
787,TFE4545,H2013,3.0,0,2,1,1,0,1,1
788,TFE4545,H2014,3.2,0,1,1,2,0,1,0
789,TFE4545,H2015,3.0,0,1,1,3,0,0,1
790,TFE4545,H2016,2.5,0,0,0,3,3,0,0
791,TFE4545,H2017,3.4285714285714284,0,4,3,3,3,1,0
792,IINI3007,H2012,3.125,0,2,1,3,1,0,1
793,IINI3007,V2013,3.25,0,2,1,3,1,1,0
794,IINI3007,H2013,3.4,0,3,0,0,1,0,1
795,IINI3007,H2014,2.6296296296296298,0,2,7,6,5,5,2
796,IINI3007,H2015,2.764705882352941,0,4,3,2,3,3,2
797,IINI3007,V2016,3.3333333333333335,0,1,3,3,2,0,0
798,IINI3007,H2016,1.9,0,0,3,3,5,7,2
799,IINI3007,V2017,3.6,0,2,0,2,1,0,0
800,IINI3007,H2017,3.260869565217391,0,2,7,9,5,0,0
801,LGU14012,V2015,3.4615384615384617,0,2,4,5,2,0,0
802,LGU14012,V2016,3.75,0,1,7,4,0,0,0
803,LGU14012,V2017,3.4545454545454546,0,0,6,4,1,0,0
804,LGU14012,V2018,3.185185185185185,0,1,9,12,4,1,0
805,TBYG3012,H2014,3.8461538461538463,0,3,8,1,0,0,1
806,TBYG3012,H2015,3.533333333333333,0,4,4,5,1,0,1
807,TBYG3012,H2016,3.533333333333333,0,0,8,7,0,0,0
808,TBYG3012,H2017,4.0,0,4,9,4,0,0,0
809,TMAS2002,H2013,2.6666666666666665,0,1,4,10,2,1,3
810,TMAS2002,V2014,3.0,0,1,0,0,2,0,0
811,TMAS2002,H2014,2.793103448275862,0,1,7,11,6,3,1
812,TMAS2002,H2015,1.9375,0,0,2,6,14,8,2
813,TMAS2002,V2016,3.6666666666666665,0,0,4,2,0,0,0
814,TMAS2002,H2016,2.25,0,1,2,5,7,3,2
815,TMAS2002,H2017,2.642857142857143,0,0,10,9,3,1,5
816,TMAS2002,V2018,1.0,0,0,0,0,1,1,1
817,TMAS2004,V2014,4.25,0,10,13,0,0,0,1
818,TMAS2004,V2015,3.935483870967742,0,10,9,12,0,0,0
819,TMAS2004,V2016,4.0,0,0,30,0,0,0,0
820,TMAS2004,V2017,3.8095238095238093,0,0,17,4,0,0,0
821,TMAS2004,V2018,4.0,0,0,16,0,0,0,0
822,TTK4100,V2007,3.2295081967213113,0,7,27,14,6,0,7
823,TTK4100,V2008,3.0657894736842106,0,3,21,40,5,4,3
824,TTK4100,V2009,3.764044943820225,0,24,28,33,2,0,2
825,TTK4100,V2010,3.36046511627907,0,16,33,21,7,0,9
826,TTK4100,S2010,3.25,0,0,1,3,0,0,0
827,TTK4100,V2011,3.1346153846153846,0,9,29,47,11,2,6
828,TTK4100,S2011,2.75,0,0,2,0,1,1,0
829,TTK4100,V2012,3.758241758241758,0,18,42,27,1,1,2
830,TTK4100,V2013,3.24,0,15,30,39,6,0,10
831,TTK4100,V2014,3.772357723577236,0,29,55,29,5,2,3
832,TTK4100,H2014,4.135338345864661,0,52,58,17,3,1,2
833,TTK4100,H2015,3.8867924528301887,0,50,68,22,14,2,3
834,TTK4100,H2016,4.208333333333333,0,63,60,13,6,0,2
835,TTK4100,V2004,3.4177215189873418,0,20,16,26,12,4,1
836,TTK4100,V2005,2.8461538461538463,0,12,15,22,11,14,4
837,TTK4100,S2005,3.0,0,1,1,0,1,1,0
838,TTK4100,V2006,2.6867469879518073,0,10,20,17,17,8,11
839,TTK4100,S2006,4.0,0,2,2,0,1,0,0
840,TTK4100,H2017,3.9298245614035086,0,26,60,26,0,0,2
841,TBA4145,V2007,4.5,0,2,2,0,0,0,0
842,TBA4145,V2008,3.1538461538461537,0,2,1,8,1,1,0
843,TBA4145,V2009,2.933333333333333,0,1,4,4,5,1,0
844,TBA4145,V2010,3.090909090909091,0,1,7,21,3,0,1
845,TBA4145,H2010,3.210526315789474,0,1,3,14,1,0,0
846,TBA4145,H2011,3.4074074074074074,0,2,10,13,1,1,0
847,TBA4145,H2012,2.6,0,0,3,5,5,2,0
